curve,curve_type,fpr,tpr,auc,ci_lo,ci_hi
ENSG00000085719,single_gene,0.9333333333333333,0.9090909090909091,0.6626262626262627,0.5170889938984492,0.7931558962808962
ENSG00000085719,single_gene,0.9333333333333333,0.9393939393939394,0.6626262626262627,0.5170889938984492,0.7931558962808962
ENSG00000085719,single_gene,0.9666666666666667,0.9393939393939394,0.6626262626262627,0.5170889938984492,0.7931558962808962
ENSG00000085719,single_gene,0.9666666666666667,0.9696969696969697,0.6626262626262627,0.5170889938984492,0.7931558962808962
ENSG00000085719,single_gene,1.0,0.9696969696969697,0.6626262626262627,0.5170889938984492,0.7931558962808962
ENSG00000085719,single_gene,1.0,1.0,0.6626262626262627,0.5170889938984492,0.7931558962808962
ENSG00000089280,single_gene,0.0,0.0,0.7191919191919192,0.5822923681257014,0.8477822580645161
ENSG00000089280,single_gene,0.0,0.030303030303030304,0.7191919191919192,0.5822923681257014,0.8477822580645161
ENSG00000089280,single_gene,0.0,0.09090909090909091,0.7191919191919192,0.5822923681257014,0.8477822580645161
ENSG00000089280,single_gene,0.03333333333333333,0.09090909090909091,0.7191919191919192,0.5822923681257014,0.8477822580645161
ENSG00000089280,single_gene,0.03333333333333333,0.12121212121212122,0.7191919191919192,0.5822923681257014,0.8477822580645161
ENSG00000089280,single_gene,0.06666666666666667,0.12121212121212122,0.7191919191919192,0.5822923681257014,0.8477822580645161
ENSG00000089280,single_gene,0.06666666666666667,0.21212121212121213,0.7191919191919192,0.5822923681257014,0.8477822580645161
ENSG00000089280,single_gene,0.16666666666666666,0.21212121212121213,0.7191919191919192,0.5822923681257014,0.8477822580645161
ENSG00000089280,single_gene,0.16666666666666666,0.5151515151515151,0.7191919191919192,0.5822923681257014,0.8477822580645161
ENSG00000089280,single_gene,0.2,0.5151515151515151,0.7191919191919192,0.5822923681257014,0.8477822580645161
ENSG00000089280,single_gene,0.2,0.5454545454545454,0.7191919191919192,0.5822923681257014,0.8477822580645161
ENSG00000089280,single_gene,0.26666666666666666,0.5454545454545454,0.7191919191919192,0.5822923681257014,0.8477822580645161
ENSG00000089280,single_gene,0.26666666666666666,0.6060606060606061,0.7191919191919192,0.5822923681257014,0.8477822580645161
ENSG00000089280,single_gene,0.3333333333333333,0.6060606060606061,0.7191919191919192,0.5822923681257014,0.8477822580645161
ENSG00000089280,single_gene,0.3333333333333333,0.6666666666666666,0.7191919191919192,0.5822923681257014,0.8477822580645161
ENSG00000089280,single_gene,0.36666666666666664,0.6666666666666666,0.7191919191919192,0.5822923681257014,0.8477822580645161
ENSG00000089280,single_gene,0.36666666666666664,0.7272727272727273,0.7191919191919192,0.5822923681257014,0.8477822580645161
ENSG00000089280,single_gene,0.4,0.7272727272727273,0.7191919191919192,0.5822923681257014,0.8477822580645161
ENSG00000089280,single_gene,0.4,0.7878787878787878,0.7191919191919192,0.5822923681257014,0.8477822580645161
ENSG00000089280,single_gene,0.43333333333333335,0.7878787878787878,0.7191919191919192,0.5822923681257014,0.8477822580645161
ENSG00000089280,single_gene,0.43333333333333335,0.8484848484848485,0.7191919191919192,0.5822923681257014,0.8477822580645161
ENSG00000089280,single_gene,0.4666666666666667,0.8484848484848485,0.7191919191919192,0.5822923681257014,0.8477822580645161
ENSG00000089280,single_gene,0.4666666666666667,0.8787878787878788,0.7191919191919192,0.5822923681257014,0.8477822580645161
ENSG00000089280,single_gene,0.7333333333333333,0.8787878787878788,0.7191919191919192,0.5822923681257014,0.8477822580645161
ENSG00000089280,single_gene,0.7333333333333333,0.9393939393939394,0.7191919191919192,0.5822923681257014,0.8477822580645161
ENSG00000089280,single_gene,0.7666666666666667,0.9393939393939394,0.7191919191919192,0.5822923681257014,0.8477822580645161
ENSG00000089280,single_gene,0.7666666666666667,0.9696969696969697,0.7191919191919192,0.5822923681257014,0.8477822580645161
ENSG00000089280,single_gene,0.8666666666666667,0.9696969696969697,0.7191919191919192,0.5822923681257014,0.8477822580645161
ENSG00000089280,single_gene,0.8666666666666667,1.0,0.7191919191919192,0.5822923681257014,0.8477822580645161
ENSG00000089280,single_gene,1.0,1.0,0.7191919191919192,0.5822923681257014,0.8477822580645161
ENSG00000100600,single_gene,0.0,0.0,0.6606060606060606,0.5101199196153557,0.8025181179163032
ENSG00000100600,single_gene,0.0,0.030303030303030304,0.6606060606060606,0.5101199196153557,0.8025181179163032
ENSG00000100600,single_gene,0.1,0.030303030303030304,0.6606060606060606,0.5101199196153557,0.8025181179163032
ENSG00000100600,single_gene,0.1,0.06060606060606061,0.6606060606060606,0.5101199196153557,0.8025181179163032
ENSG00000100600,single_gene,0.16666666666666666,0.06060606060606061,0.6606060606060606,0.5101199196153557,0.8025181179163032
ENSG00000100600,single_gene,0.16666666666666666,0.12121212121212122,0.6606060606060606,0.5101199196153557,0.8025181179163032
ENSG00000100600,single_gene,0.2,0.12121212121212122,0.6606060606060606,0.5101199196153557,0.8025181179163032
ENSG00000100600,single_gene,0.2,0.15151515151515152,0.6606060606060606,0.5101199196153557,0.8025181179163032
ENSG00000100600,single_gene,0.23333333333333334,0.15151515151515152,0.6606060606060606,0.5101199196153557,0.8025181179163032
ENSG00000100600,single_gene,0.23333333333333334,0.21212121212121213,0.6606060606060606,0.5101199196153557,0.8025181179163032
ENSG00000100600,single_gene,0.26666666666666666,0.21212121212121213,0.6606060606060606,0.5101199196153557,0.8025181179163032
ENSG00000100600,single_gene,0.26666666666666666,0.6060606060606061,0.6606060606060606,0.5101199196153557,0.8025181179163032
ENSG00000100600,single_gene,0.3,0.6060606060606061,0.6606060606060606,0.5101199196153557,0.8025181179163032
ENSG00000100600,single_gene,0.3,0.696969696969697,0.6606060606060606,0.5101199196153557,0.8025181179163032
ENSG00000100600,single_gene,0.3333333333333333,0.696969696969697,0.6606060606060606,0.5101199196153557,0.8025181179163032
ENSG00000100600,single_gene,0.3333333333333333,0.7575757575757576,0.6606060606060606,0.5101199196153557,0.8025181179163032
ENSG00000100600,single_gene,0.36666666666666664,0.7575757575757576,0.6606060606060606,0.5101199196153557,0.8025181179163032
ENSG00000100600,single_gene,0.36666666666666664,0.8181818181818182,0.6606060606060606,0.5101199196153557,0.8025181179163032
ENSG00000100600,single_gene,0.6,0.8181818181818182,0.6606060606060606,0.5101199196153557,0.8025181179163032
ENSG00000100600,single_gene,0.6,0.9090909090909091,0.6606060606060606,0.5101199196153557,0.8025181179163032
