PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,person,dataset,y
0.005582752889457305,0.009694768039899387,0.021997142630192316,0.010816526121247326,0.0010383925716404253,-0.00034625286358915116,0.21285728459888953,0.03543663057974811,0.003002490111362787,-0.001413151081679966,0.0013169244167588112,-0.0026251513690591895,0.002335115455673316,0.012827161447259518,-0.006503524273160015,0.0005736232730572597,-0.01370697125468064,0.014097840283333107,-0.003831520338185054,0.023124641739679246,0.009697635409244194,-0.007654470383767954,-0.007280871755067473,-0.00336490974849853,0.006826334044634613,0.020349512796631917,0.03150010366413664,2.326060858122709e-05,0.017520132154376422,-0.005808728807942499,PD-03-43,GSE182622,1
-0.0009216974539444948,0.00931645038755702,-0.0026675189953754342,0.013139474850555524,0.006017168122833658,0.006701991605432006,0.25747690377147986,0.0340935418292895,0.005352994799162885,-0.0008954954972296402,0.006285932253929157,-0.0014978528017674118,-0.0005555926411308383,0.001818871653541013,0.023932123577093078,-4.200084815410359e-06,0.0007848011742474926,-0.004085749858544772,0.005851181010483565,0.00013052519844124978,-0.003353222618205448,-0.005956375107876806,-0.0014242714255790169,-0.0012970951590681866,0.01780424947639521,-0.0440761089588423,0.05355281332482124,0.0027905398769902156,-0.0051782858956944565,-0.001053375454005752,PD-03-45,GSE182622,1
0.000411905315788389,-0.000823564502838153,-0.003531443673691326,0.010333290010173558,0.004846817408756141,0.0035392686940915363,0.16384782767823292,0.07623442312593852,-0.010246009601282382,-0.003886909170873637,-0.008344476663347018,0.011361494233084402,0.0029936475365507278,-0.0007194632670944369,-0.0017746102997576588,0.007453796428012437,-0.006332063840853675,-0.005435255091082611,0.006914378075251509,0.0006626635049005718,0.0044081807927164275,0.000757223385919605,0.015492065140714913,-0.002420839208732248,-0.0038068517356709473,-0.00883170717299111,0.056930030267209164,0.004818130668995005,0.017148471695849418,-0.004917698773797289,PD-06-44,GSE182622,1
0.004989923112396807,-0.011160260514298859,0.015401756502354026,0.00789284846116373,0.004340601690879906,0.004836619126804715,0.28148433661182254,0.03492216710340352,0.004945487537015772,-0.00331537683535748,0.00367334682747992,0.010195923764155925,0.0025360008598614933,0.003885151936543616,0.008573222187836715,5.703615075324663e-05,0.003284498981399002,-0.003995761681574852,-0.0008085552365174887,0.0008546575824231324,0.0015957608271167565,-0.00816116107879981,0.005763991182230913,0.003885598457332852,0.00494221039355613,-0.013567657334006354,0.049308845084838404,-0.0005111438893975161,-0.0032745081398047595,-0.005492838711439626,PD-10-27,GSE182622,1
0.005437666003365649,-0.011679355708508305,0.009528686263723038,-0.0006953148184659053,0.004194394911852808,0.0075144323545667845,0.2182421210850189,0.03189354901820145,0.0064212402303868875,-0.0011413399344949663,0.0029011993962002537,0.008546706649579653,0.0028368998075750346,0.0018374749329307196,-0.004746091134099401,0.006362451477102761,0.000994755697822012,0.029242005291842173,-0.00696662966643287,0.021595633015385488,0.007583122091865828,0.025120733124620934,0.005771279405401498,0.016528423802239386,0.003640083491324353,0.007046651882159297,0.0368183752880059,0.0002688577764341703,-0.003638102947562626,-0.0053771878278680504,PD-10-83,GSE182622,1
0.004300488185851585,0.005386081122523137,0.021482819685050617,-0.005068313326665221,0.00021397757432770336,0.008194220286592242,-0.0821259838540417,0.027166151376034838,0.0051411798027623705,-0.008165422494598644,0.007839984225832345,0.013965381244392758,0.0006590405389179175,-0.0036878120662591145,0.028606610165841165,0.00047946846116277955,0.025720011460198755,0.049843763935653075,0.00757647343391874,0.028668915135976095,0.0015091136898409817,0.028186811000599613,0.003576240336951812,0.02441485810490128,0.008485809679245018,0.0916040723009368,-0.01153016659087322,0.007611651260077753,0.02385747590287497,-0.003830179617853596,PD-11-110,GSE182622,1
0.03764892380580825,0.005880648621039558,0.026030225243194823,-0.009077972574261758,0.0007629396734741597,0.008290648158559788,-0.07685635512641031,0.02798726570831089,0.005040709511116645,0.04173510188115072,0.008644874669258692,0.010163580925913586,0.003789892353128117,0.0033061559480670067,-0.0014610896026392014,0.00030670078949396513,0.007687281793434205,0.05861346918776523,0.007381308426869951,0.010687830987524441,0.010256347614608249,0.03919858722540529,0.0033116910445950467,-0.0005640188443846825,0.002712120976342886,0.04544423850178624,-0.001965988671582399,-0.0008063508035059896,-0.00792289203982413,-0.009143154424066428,PD-12-22,GSE182622,1
0.0010231998720025052,0.00560990412146427,-0.006617968085960814,0.009376602230347635,0.00469034204942764,0.004577952775097264,0.2512931873976766,0.03377567936698798,0.005187475073058026,-0.003936486273773262,0.003842458879366756,0.007071811092671824,0.002488141939570212,-0.0030317087516250293,0.03159242119424951,0.005028955696694603,0.028854266759415593,0.040414055041411816,0.009834922967498074,0.000973286428512967,0.0029137298707655928,-0.005854544460516692,0.01163785614960736,-0.0012828402101034374,-0.020283071604829436,-0.014800220450999402,-0.01573129544470301,-0.00034197265648694885,-0.004855055179145651,-0.00436836482750986,PD-12-33,GSE182622,1
0.003624509778497356,0.009531830907900357,0.008192183888284575,-0.010236672263904878,0.007553720649080599,0.0125045169464597,-0.08356302138836517,0.03275221733877881,0.015962992225869874,0.05973751806895677,0.01615109680168621,-0.0004741171838910415,0.0036560326647747075,-0.00180301617003673,0.028452791360109954,0.012600259547974703,0.004018021711248825,0.03300157179524582,-0.0032384003643170095,-0.012177219231600775,0.0001711148482204708,0.003455330744105118,-0.011319035941004607,-0.0014875633457064105,0.004011377045198961,0.08417997346267393,0.02680505946215859,-0.0002456148257921439,0.0250347860253479,0.056230476402218274,PD-12-55,GSE182622,1
-0.0033900360747328656,0.007426755685173084,-0.006909572446838214,0.00828738717129886,0.0012963289704915738,0.010140662071254533,-0.022699308228532396,0.0300174181377221,0.0011356488440669452,0.023471497136546393,-0.0065243677538132,-0.0011710667863927095,0.0031334263642562787,0.007715473443086977,0.008653979861718647,0.00418093026632598,0.0024341676024962093,0.04610072839375734,0.0091781292646413,0.036310923626958765,0.009721653741958828,0.027759747787568564,-0.00658786502041007,-0.003901030916939508,0.010229460321643732,0.08615987897336698,-0.027796642544384104,0.00783481889507563,0.027553895112044154,0.06031969906076318,PD-13-29,GSE182622,1
0.003023572387236141,0.006380411673211043,-0.002451869772232174,0.02045088278013973,0.004403854145004641,0.00697926646590344,0.23879565647822426,0.04159232626786573,0.006145146246642808,-0.005433834939741766,0.00619875655712671,-0.002803408739670341,0.00019929432516055214,-0.0027060719127510497,0.03182278629248369,-0.00021377058667308664,0.022823164602656938,-0.0054257752266725755,0.005661995482386355,0.0011539376190240975,0.0021357167140230266,-0.005776512673348481,0.005740808402112033,-0.004464411662085805,0.0044870854305711855,0.02021430266536779,0.013973120741670859,-0.00044828807584277154,0.01965966264287633,-0.006035083370496587,PD-95-19,GSE182622,1
0.0048834919053695565,0.006221141863930481,-0.0036160499483150668,0.040243685239707644,0.0034624029442295637,0.009144775176845029,-0.03837294422630256,0.06070798551317886,0.006833287031958888,-0.003494614695665933,0.008698867786358878,0.007226629309869046,0.0027278595847601327,-0.0013478034985649602,0.030622392977496124,-0.001434158947184698,0.025253500306603473,-0.0074570881918120755,-0.00018797958806190729,-0.004926273047087556,0.003392620017630335,0.00038544255639388246,0.003757748119020044,-0.0008608560413289583,0.005072110218633508,0.09240798604786343,0.03734970328728619,-8.115809254089506e-05,0.019829725408204536,-0.0063597080583019374,PD-96-36,GSE182622,1
-0.010864092677958768,-0.02476237321244091,0.00884548088388595,-0.019437013952494295,-0.001995949786455485,-0.006453449104838295,-0.13697592005592044,0.012091569038136718,3.2759266663359243e-05,-0.013918976917450972,-0.028143409157172988,-0.009015896952737286,-0.0008331480905493458,-0.008558499694276337,-0.028211063830583017,-0.00715900136019974,-0.01526762738736631,-0.014451510588400133,0.002055041420177883,-0.007437124662829746,-0.0038947602656189025,-0.01651051030492692,-0.0006977924754631222,-0.011336529043800682,-0.0016115768528850842,-0.04100782911580029,-0.03677106027287933,-0.003428481613765446,-0.014125438179341289,-0.014073094092535963,C-1074p-SNc,GSE20141,0
