gene,symbol,scores,log2FC,pvalue,padj,hedges_g_meta,meta_pvalue,meta_padj,I2,same_direction_datasets,is_deg,is_fdr_deg
ENSG00000017427,IGF1,2.380834142085755,0.694349630036098,0.017598784833567954,0.9613252214112156,0.4931422183260808,0.05482664269000289,0.9994264970432628,0.0,4,False,False
ENSG00000160310,PRMT2,2.380834142085755,0.36760665689881294,0.017598784833567954,0.9613252214112156,0.477946692432786,0.1296749264991235,0.9994264970432628,0.2828359179026689,3,False,False
ENSG00000182901,RGS7,-2.380834142085755,-0.26620593643673013,0.017598784833567954,0.9613252214112156,-0.542682326353827,0.20582684062353984,0.9994264970432628,0.5716459191406061,3,False,False
ENSG00000114302,PRKAR2A,2.373953118553715,0.6421121923764588,0.01792806363466519,0.9613252214112156,0.6889060107623163,0.00828026933481942,0.9994264970432628,0.0,4,False,False
ENSG00000149357,LAMTOR1,-2.3670720950216753,-0.7219925475762033,0.018265524516468505,0.9613252214112156,-0.6101962620948768,0.0536849465954763,0.9994264970432628,0.27606139172408994,4,False,False
ENSG00000164209,SLC25A46,-2.3670720950216753,-0.5604479720444511,0.018265524516468505,0.9613252214112156,-0.5701764493156299,0.09849495292513152,0.9994264970432628,0.37515481653364874,3,False,False
ENSG00000172731,LRRC20,-2.3670720950216753,-0.4086837521222646,0.018265524516468505,0.9613252214112156,-0.5420448056839408,0.07120978410036378,0.9994264970432628,0.2118312430094511,3,False,False
ENSG00000203875,SNHG5,2.3670720950216753,0.6245193881741622,0.018265524516468505,0.9613252214112156,0.5822038051102388,0.025370588448548337,0.9994264970432628,0.0,4,False,False
ENSG00000182718,ANXA2,2.3533100479575957,0.5953529455570014,0.01895427580907139,0.9613252214112156,0.7640848547462836,0.14797162828899876,0.9994264970432628,0.6872559878264408,4,False,False
ENSG00000113845,TIMMDC1,2.3395480008935166,0.5129248367608968,0.019665630661299078,0.9613252214112156,0.47585819163437815,0.06572997295512868,0.9994264970432628,0.0,4,False,False
ENSG00000135334,AKIRIN2,2.3395480008935166,0.4016970735315541,0.019665630661299078,0.9613252214112156,0.6040749033028325,0.020137936584956138,0.9994264970432628,0.0,4,False,False
ENSG00000171617,ENC1,2.3395480008935166,0.5777358527598513,0.019665630661299078,0.9613252214112156,0.5204159319851278,0.10128662782540616,0.9994264970432628,0.2886597142598531,3,False,False
ENSG00000092096,SLC22A17,2.325785953829437,0.32404162444280493,0.02040019174830271,0.9613252214112156,0.6639499088722483,0.03442982596832882,0.9994264970432628,0.2551283702954273,4,False,False
ENSG00000115977,AAK1,2.325785953829437,0.6695751125572973,0.02040019174830271,0.9613252214112156,0.6049958285253917,0.02017135001481847,0.9994264970432628,0.0,3,False,False
ENSG00000125144,MT1G,2.325785953829437,0.7684586736739831,0.02040019174830271,0.9613252214112156,0.4568900205397229,0.07521669373775791,0.9994264970432628,0.0,4,False,False
ENSG00000132823,OSER1,2.325785953829437,0.4022292269831265,0.02040019174830271,0.9613252214112156,0.4283151049475865,0.0945621039882874,0.9994264970432628,0.0,4,False,False
ENSG00000163389,POGLUT1,2.325785953829437,0.4487572258287744,0.02040019174830271,0.9613252214112156,0.664630552704591,0.11939331953770996,0.9994264970432628,0.5751957397908963,3,False,False
ENSG00000178567,EPM2AIP1,2.325785953829437,0.5575008270067522,0.02040019174830271,0.9613252214112156,0.5605748104569458,0.030153514626946574,0.9994264970432628,0.0,4,False,False
ENSG00000075407,ZNF37A,2.3120239067653574,0.30605134429459674,0.021158572473421462,0.9613252214112156,0.4511060010386701,0.07934022507877883,0.9994264970432628,0.0,4,False,False
ENSG00000136936,XPA,-2.3120239067653574,-0.49058177710490286,0.021158572473421462,0.9613252214112156,-0.5280073580880732,0.0403101074588629,0.9994264970432628,0.0,4,False,False
ENSG00000215717,TMEM167B,-2.3120239067653574,-0.5193474162011829,0.021158572473421462,0.9613252214112156,-0.5215543553530463,0.08263050738882737,0.9994264970432628,0.20440209185019473,4,False,False
ENSG00000111596,CNOT2,2.298261859701278,0.5687246179998515,0.02194139696298086,0.9613252214112156,0.440701517430837,0.08652918728886554,0.9994264970432628,0.0,4,False,False
